"","cell_id","clim_pca_1","clim_pca_2","clim_pca_3","clim_pca_4"
"2933",2933,-2.11107343539282,0.997992045678259,0.199150357264287,0.822036196765911
"2934",2934,-2.15935413477308,1.09976459934771,0.137983705694354,0.812191221932999
"2935",2935,-2.17217954313124,1.05540945165703,0.068741395851932,0.820208171690066
"2936",2936,-2.21289582943639,0.975325107433586,0.121681982296547,0.895412513261464
"2937",2937,-2.19631105626753,1.02075292776781,0.114035367469387,0.945007423271152
"2938",2938,-2.26418573144443,1.21707974487013,0.16094351322866,0.852464716167461
"2939",2939,-2.40069910865734,1.04857480536629,0.341489257484262,0.778546251165638
"2940",2940,-2.4107922823199,0.922927341021297,0.333879267992936,0.915549057796286
"2941",2941,-2.42162424620531,1.05488383269677,0.268581107820672,1.09146931420924
"2942",2942,-2.42968968195945,1.13094155041304,0.143682573649529,1.340266519736
"2943",2943,-2.47403494804333,1.21927742284245,-0.014905288218944,1.32403257541361
"2944",2944,-2.48013873174279,1.23474146063392,-0.095974649669203,1.20276879537038
"2945",2945,-2.49413474357688,1.23109445459924,-0.165810924166916,1.17673266353899
"2946",2946,-2.62446687653674,1.2209514524463,-0.0214268708900414,1.28092812066624
"2947",2947,-2.74283934895383,0.979966844814798,0.122630093413032,1.43153572540178
"2948",2948,-3.10178307278508,0.971322949340752,0.274506520629845,1.39937068991577
"2949",2949,-3.33985422573406,0.768748450145015,0.393938681499013,1.42339366453349
"2950",2950,-3.41589816842424,0.386482993432762,0.506857930313534,1.66202722839124
"2951",2951,-3.39132266251966,0.169461106760695,0.537554336264003,1.66833639529184
"2952",2952,-3.50225681113212,0.0293954262837649,0.614432084859938,1.70305415289508
"2953",2953,-3.58812720878308,-0.0562889674730633,0.673991601331349,1.81007060626778
"2954",2954,-3.58220728545639,-0.107203337167984,0.531841325219298,1.81912533487627
"2955",2955,-3.54700011244594,0.0211491844424137,0.458262908610318,1.62659195193246
"2956",2956,-3.47822194569444,0.272678256377596,0.457411192931421,1.41047072117992
"2957",2957,-3.32284309487321,0.323957997235488,0.372560148685254,1.2445450527696
"2958",2958,-3.35639275920714,0.0368826442898272,0.571869837146155,1.27421319189743
"2959",2959,-3.56619305560054,-0.267478939966029,0.904727210980549,1.40309951860385
"2960",2960,-3.64007194545026,-0.396327823784859,0.901046283649754,1.52095838659431
"2961",2961,-3.78149364015119,-0.154026700239803,0.795202464845289,1.51421516826275
"2962",2962,-3.97574944418574,-0.00636005516320276,0.932003084387361,1.72427333169197
"2963",2963,-4.02847512783634,-0.0952607741324059,1.06576634125978,1.75598545393623
"2964",2964,-4.16563383676711,-0.289292178842999,1.2289009362517,1.92058494571846
"2965",2965,-4.32547038812628,-0.557813563268126,1.20112585212943,2.12618510892126
"2966",2966,-4.43857811926924,-0.540117253056049,1.19964409564552,2.17710262329711
"2967",2967,-4.50220682067396,-0.442744067761216,1.30929199647212,2.1947204422002
"2968",2968,-4.58554651568406,-0.458162518407998,1.47734148809555,2.08893838054528
"2969",2969,-4.47925704957625,-0.0979655525370558,1.81270417767732,1.69130910669119
"2970",2970,-4.17123099519596,0.202840548164439,1.83909344862691,0.991448096042592
"2971",2971,-3.81860482040523,0.214774648720922,1.67432216228837,0.644100796227744
"2972",2972,-3.53577707277685,0.179481625072307,1.51933354551283,0.588660599517381
"2973",2973,-3.66948069560738,0.404063357161782,1.25131838899199,0.912151717322138
"2974",2974,-3.69663757743509,0.693572592078826,1.00561074009044,0.907684741697917
"2975",2975,-3.60407662271132,0.853044350621488,0.830142445126238,0.868819564785207
"2976",2976,-3.50532853195606,0.994413789586313,0.613636589183799,-0.0147689167007237
"2977",2977,-3.51160433202493,1.17247822199681,0.215729202882504,-0.0969527727105583
"2978",2978,-3.38993871781775,1.24828092933648,0.128433356473061,-0.285181377493047
"2979",2979,-2.53296245695044,1.84776612113425,-0.612240209773696,-0.691630492067947
"2980",2980,-2.89610214941018,1.62573830995104,-0.460466474764883,-0.324780136143085
"2981",2981,-2.93804338008245,1.57680397997265,-0.350910189183627,-0.379823546671377
"2982",2982,-2.60086596199705,1.78263837017179,-0.416171320118898,-0.887179231802193
"2983",2983,-2.37437692327305,1.9536811176171,-0.471928346599493,-1.11671845731589
"2984",2984,-1.92748386494531,1.25927311098079,0.412629807816116,-0.790490622845779
"2985",2985,-2.20269190422638,0.949594274604123,0.385483656920943,-0.637954749154089
"2986",2986,-2.19242799069671,0.853301903959696,0.132970114113704,-0.0604355290681792
"2987",2987,-2.23263890428589,1.12362883463608,-0.00106021161559004,-0.0553118960013991
"2988",2988,-2.30019742257357,0.817739568318894,0.403198915680402,0.112745175849448
"2989",2989,-2.1134899952213,0.782396660178607,0.432503072627088,-0.042997628492761
"2990",2990,-1.84031377554773,1.53660637815285,0.228415442079283,-0.17315011981364
"2991",2991,-1.83239581923354,1.40870286127018,0.0264030773599331,-0.649781649779763
"2992",2992,-2.47701831567546,0.597641090102925,0.438561537927523,-0.797393743087004
"2993",2993,-2.53706955147489,0.038197807645477,0.569608645780883,-0.430470954723496
"2994",2994,-2.7154186777769,0.288132656140382,0.665745534230945,-0.0693560220334897
"2995",2995,-2.90530533435264,0.0663783226759119,1.06221314580554,0.364137659283054
"2996",2996,-2.98510236010278,-0.0866739381643414,0.633279420173531,0.501417495119734
"2997",2997,-2.92023429051395,-0.137382252277897,0.370547629916694,0.489298321689724
"2998",2998,-2.79990122050186,0.0296799006398866,0.270915070397333,0.240586265118264
"2999",2999,-2.73075575057124,0.276210090332345,0.186961136154928,0.0662174339085287
"3000",3000,-2.83827347319313,0.76013828936655,0.139474293034993,0.281836685635627
"3001",3001,-2.7912051250118,1.56919955777104,0.155221122821897,0.210860385266717
"3002",3002,-2.82492335445536,1.52164481617464,0.306790852377903,0.162663447690922
"3003",3003,-2.9444928124542,0.740000756473531,0.421932875592289,0.678796595118066
"3004",3004,-3.0109359008188,0.291124230051865,0.383687707546202,1.01137467027766
"3005",3005,-2.94322192101551,0.289782975671861,0.188713695135848,0.968820372659675
"3006",3006,-3.10137378720354,0.212887037571174,-0.126355842225317,0.822425727267263
"3007",3007,-3.36342613320163,0.00650162670283772,-0.189788293289673,0.794583661348197
"3008",3008,-3.63821872221607,0.0793329074531838,-0.0344463043973947,0.415141593541784
"3009",3009,-3.72159772215206,0.318090782336231,-0.0550609735559035,0.0335464072251098
"3010",3010,-3.73263037248018,0.482121339093241,0.0235514878391344,0.0381028119580987
"3011",3011,-3.92359032535971,0.403495982808689,0.324250479540151,0.369941588549487
"3012",3012,-4.02444290930454,0.401237845894347,0.372824866865989,0.376689826675893
"3013",3013,-4.01548835655727,0.249219951134662,0.43142088212366,0.33805641686426
"3014",3014,-4.08775235733461,0.178961577990584,0.520154812428971,0.150670218855769
"3015",3015,-4.22480931753401,0.21152530257785,0.635604523588763,-0.163235110936034
"3016",3016,-4.27983233229804,0.290909220161098,0.683540088600147,-0.134276520851827
"3017",3017,-4.30250921364452,0.459912880564612,0.659420909292929,-0.141822715525426
"3018",3018,-4.31620063284305,0.624778346989474,0.590730355339427,-0.193442400864717
"3019",3019,-4.23618776739388,0.839675920114809,0.474434212944037,-0.319577645430342
"3020",3020,-3.65707302433624,1.81114367662802,0.0446237234068013,-0.878467371169272
"3021",3021,-3.38118563179004,2.18116609891867,0.215701560843759,-1.07627326717064
"3022",3022,-1.90819300049324,3.93097473065784,-0.714000549835088,-1.91985268461566
"3023",3023,-1.78633542896595,5.91570583460015,-1.01842800202798,-2.08108680059863
"3024",3024,-0.25745271562164,3.66978392403742,-1.12823616030618,-1.52813873583282
"3025",3025,-0.573265291823475,3.04974104978788,-0.906731086207892,-0.79489338007303
"3026",3026,-1.04409293911384,2.43055765085243,-0.717116163230217,-0.572013750517064
"3027",3027,-1.04132097968521,1.71733311569382,-0.548524263439745,-0.505060550367013
"3028",3028,-0.991795441595436,1.81755385457466,-0.698544517380975,-0.261541328462721
"3029",3029,-1.12689764261556,1.42479226257092,-0.751523866786145,-0.398331132025496
"3030",3030,-1.10612157643497,1.59704963246619,-0.660298921077875,-0.216004087734696
"3031",3031,-1.10717892786389,1.77265351134374,-0.656395507449446,-0.116883980399393
"3032",3032,-1.18205682708126,1.79513101482819,-0.73702518225295,0.0326163881207344
"3033",3033,-1.29115336373334,1.81855414008713,-0.641788850371998,-0.0656295432007025
"3034",3034,-1.44794564365948,1.64675950810349,-0.474406247043568,-0.200490494654872
"3035",3035,-1.44582836180873,1.78476856436561,-0.683239222811043,-0.208251352935912
"3036",3036,-1.66885352882542,1.70135330913716,-0.642202582817847,-0.256194258704779
"3037",3037,-1.62291622083412,1.4856444669374,-0.512070680249607,-0.0281426607630724
"3038",3038,-1.67773445224071,1.51226521929354,-0.502647607146787,0.182513040280231
"3039",3039,-1.64648969589187,1.46185189806986,-0.476270278135468,0.13060023496625
"3040",3040,-1.68881818225003,1.46039985361002,-0.448846721553666,0.205404836667888
"3041",3041,-1.78180767905563,1.42594730743263,-0.396509745726707,0.247401855790204
"3042",3042,-1.81970672203293,1.53245963211994,-0.549579784213416,0.314490204226447
"3043",3043,-1.87226165557993,1.58858265009586,-0.588504187451717,0.368866330512
"3044",3044,-1.88234723330501,1.68048152380417,-0.636741041340192,0.401543031084167
"3045",3045,-1.93175429052247,1.78751623394912,-0.656575489518614,0.417147774184123
"3046",3046,-1.92256744275728,1.70502752032582,-0.479894631192944,0.778127900383848
"3047",3047,-2.16065420951415,1.77896032444945,-0.170033041245605,0.63904095749236
"3048",3048,-2.32833354835102,1.06167841110055,0.115289232729878,0.853619970760782
"3049",3049,-2.37508438796786,0.984861213482661,0.221791850706128,0.899473199724292
"3050",3050,-2.37149310326637,1.24318241068986,0.113150253462392,0.758155012015435
"3051",3051,-2.37675711199973,1.26761621383816,0.156102865108837,0.820618786260685
"3052",3052,-2.43905211068345,1.15053667213764,0.15095673950713,0.821582699637244
"3053",3053,-2.49662125706858,1.17114120550116,0.109846984672883,0.758282771791956
"3054",3054,-2.49249225291228,1.18093813113066,0.120772964326568,0.736001973790578
"3055",3055,-2.59409399886308,1.2732127552209,0.155563398916835,0.759026527306168
"3056",3056,-2.73201955216471,1.24589355901706,0.240657795818407,0.812431948599821
"3057",3057,-2.78430253328761,1.19738180944575,0.267616387041747,0.923086780244922
"3058",3058,-2.72664075149068,1.25499324657143,0.218569646731929,1.10034866214155
"3059",3059,-2.74911976387288,1.28096301969788,0.0806003828975108,1.31235654620177
"3060",3060,-2.88384922196455,1.34002931584966,-0.0491284609936252,1.27183268615277
"3061",3061,-2.91235448063729,1.41592360894623,-0.24257455748303,1.02011501034866
"3062",3062,-2.86072660786946,1.46158082233431,-0.203908443880698,1.01558420693686
"3063",3063,-2.93786732066654,1.30290725307266,0.0668925813066263,1.38589031478627
"3064",3064,-3.10932972220878,1.18787126788262,0.293426485826666,1.45043151549015
"3065",3065,-3.35418647056782,1.10238216185651,0.408113003061161,1.48620860633176
"3066",3066,-3.59394055042064,0.933810283620388,0.544474783477788,1.50284588806068
"3067",3067,-3.73128201488978,0.558877514857147,0.660587757360789,1.61593945521986
"3068",3068,-3.81039796623599,0.253955853274412,0.778750145613309,1.59719721384844
"3069",3069,-3.91438537622466,-0.0146330026034344,0.933487931792061,1.6446771843065
"3070",3070,-3.96413920457962,-0.12258671224292,0.954044500484862,1.76237575451823
"3071",3071,-3.9686396781256,-0.101885791494608,0.782525106093842,1.80101280607954
"3072",3072,-3.94357778920552,0.0307362927138789,0.703651401646535,1.64482592899035
"3073",3073,-3.90844906447354,0.161085361361208,0.635039918392311,1.2981211829007
"3074",3074,-3.99975652837569,0.0664638515092787,0.632055832609279,1.37507541772793
"3075",3075,-4.13745472056765,-0.182613861428206,0.621463904921694,1.64228920587661
"3076",3076,-4.19298625322576,-0.337125978050082,0.567118478010499,1.71871214590624
"3077",3077,-4.11581212665565,-0.365730489202066,0.652327388037464,1.6372779693408
"3078",3078,-4.2119245803284,-0.245550518225713,0.787492201858147,1.6180037382655
"3079",3079,-4.32944550098183,-0.316545258837541,0.86568022101677,1.83354240416256
"3080",3080,-4.41244867925526,-0.420884997056921,0.894127918213455,1.94722080882571
"3081",3081,-4.50282326248584,-0.2615347735354,1.03765852518064,1.79236161402846
"3082",3082,-4.5767684110746,-0.376393565128547,1.23742639789467,1.94395146455745
"3083",3083,-4.68155323762642,-0.444483905537572,1.40783647522868,2.14177915533844
"3084",3084,-4.78540285818295,-0.492935939680797,1.47847854027586,2.1587910928095
"3085",3085,-4.8187522608912,-0.473994145316684,1.68775368930748,1.99757139522947
"3086",3086,-4.50659165683695,-0.301737225569319,1.96049490191867,1.68622072656027
"3087",3087,-4.36664481204222,0.101678601670746,1.9964918459764,0.668688173747186
