"","cell_id","SR"
"1773",1773,71
"1774",1774,52
"1775",1775,66
"1776",1776,74
"1777",1777,70
"1778",1778,78
"1779",1779,85
"1780",1780,80
"1781",1781,79
"1782",1782,75
"1783",1783,59
"1784",1784,68
"1785",1785,78
"1786",1786,78
"1787",1787,81
"1788",1788,67
"1789",1789,78
"1790",1790,58
"1791",1791,41
"1792",1792,39
"1793",1793,39
"1794",1794,42
"1795",1795,41
"1796",1796,40
"1797",1797,44
"1798",1798,42
"1799",1799,43
"1800",1800,46
"1801",1801,56
"1802",1802,76
"1803",1803,89
"1804",1804,80
"1805",1805,82
"1806",1806,67
"1807",1807,63
"1808",1808,60
"1809",1809,51
"1810",1810,42
"1811",1811,34
"1812",1812,27
"1813",1813,45
"1814",1814,45
"1815",1815,57
"1816",1816,85
"1817",1817,108
"1818",1818,104
"1819",1819,82
"1820",1820,80
"1821",1821,92
"1822",1822,98
"1823",1823,96
"1824",1824,94
"1825",1825,103
"1826",1826,76
"1827",1827,65
"1828",1828,70
"1829",1829,67
"1830",1830,62
"1831",1831,58
"1832",1832,57
"1833",1833,57
"1834",1834,54
"1835",1835,55
"1836",1836,61
"1837",1837,65
"1838",1838,65
"1839",1839,60
"1840",1840,50
"1841",1841,54
"1842",1842,58
"1843",1843,58
"1844",1844,56
"1845",1845,49
"1846",1846,72
"1847",1847,71
"1848",1848,62
"1849",1849,71
"1850",1850,68
"1851",1851,54
"1852",1852,56
"1853",1853,57
"1854",1854,61
"1855",1855,63
"1856",1856,73
"1857",1857,91
"1858",1858,92
"1859",1859,81
"1860",1860,74
"1861",1861,75
"1862",1862,67
"1863",1863,51
"1864",1864,56
"1865",1865,57
"1866",1866,72
"1867",1867,68
"1868",1868,70
"1869",1869,60
"1870",1870,60
"1871",1871,54
"1872",1872,38
"1873",1873,23
"1874",1874,24
"1875",1875,31
"1876",1876,41
"1877",1877,46
"1878",1878,48
"1879",1879,54
"1880",1880,58
"1881",1881,65
"1882",1882,72
"1883",1883,74
"1884",1884,56
"1885",1885,63
"1886",1886,67
"1887",1887,60
"1888",1888,65
"1889",1889,67
"1890",1890,62
"1891",1891,59
"1892",1892,51
"1893",1893,52
"1894",1894,92
"1895",1895,107
"1896",1896,84
"1897",1897,78
"1898",1898,84
"1899",1899,90
"1900",1900,96
"1901",1901,92
"1902",1902,90
"1903",1903,93
"1904",1904,73
"1905",1905,63
"1906",1906,63
"1907",1907,66
"1908",1908,58
"1909",1909,55
"1910",1910,55
"1911",1911,54
"1912",1912,52
"1913",1913,49
"1914",1914,51
"1915",1915,52
"1916",1916,56
"1917",1917,59
"1918",1918,60
"1919",1919,55
"1920",1920,66
"1921",1921,66
"1922",1922,67
"1923",1923,68
"1924",1924,65
"1925",1925,68
"1926",1926,84
"1927",1927,83
"1928",1928,81
"1929",1929,81
"1930",1930,72
"1931",1931,62
"1932",1932,59
"1933",1933,60
"1934",1934,63
"1935",1935,86
"1936",1936,94
"1937",1937,98
"1938",1938,92
"1939",1939,79
"1940",1940,53
"1941",1941,52
"1942",1942,48
"1943",1943,48
"1944",1944,50
"1945",1945,51
"1946",1946,54
"1947",1947,63
"1948",1948,67
"1949",1949,66
"1950",1950,69
"1951",1951,66
"1952",1952,66
"1953",1953,52
"1954",1954,49
"1955",1955,46
"1956",1956,44
"1957",1957,39
"1958",1958,35
"1959",1959,46
"1960",1960,53
"1961",1961,52
"1962",1962,45
"1963",1963,38
"1964",1964,42
"1965",1965,50
"1966",1966,63
"1967",1967,63
"1968",1968,66
"1969",1969,70
"1970",1970,69
"1971",1971,72
"1972",1972,55
"1973",1973,53
"1974",1974,49
"1975",1975,57
"1976",1976,61
"1977",1977,59
"1978",1978,63
"1979",1979,95
"1980",1980,102
"1981",1981,83
"1982",1982,82
"1983",1983,85
"1984",1984,87
"1985",1985,87
"1986",1986,79
"1987",1987,71
"1988",1988,79
"1989",1989,79
"1990",1990,67
"1991",1991,61
"1992",1992,64
"1993",1993,56
"1994",1994,55
"1995",1995,58
"1996",1996,58
"1997",1997,49
"1998",1998,52
"1999",1999,51
"2000",2000,51
"2001",2001,55
"2002",2002,57
"2003",2003,54
"2004",2004,55
"2005",2005,70
"2006",2006,71
"2007",2007,74
"2008",2008,80
"2009",2009,79
"2010",2010,78
"2011",2011,63
"2012",2012,67
"2013",2013,84
"2014",2014,86
"2015",2015,84
"2016",2016,87
"2017",2017,86
"2018",2018,84
"2019",2019,96
"2020",2020,97
"2021",2021,89
"2022",2022,43
"2023",2023,42
"2024",2024,48
"2025",2025,51
"2026",2026,50
"2027",2027,45
"2028",2028,45
"2029",2029,52
"2030",2030,60
"2031",2031,65
"2032",2032,71
"2033",2033,79
"2034",2034,80
"2035",2035,81
"2036",2036,78
"2037",2037,69
"2038",2038,60
"2039",2039,61
"2040",2040,61
"2041",2041,62
"2042",2042,55
"2043",2043,58
"2044",2044,53
"2045",2045,52
"2046",2046,51
"2047",2047,54
"2048",2048,57
"2049",2049,56
"2050",2050,52
"2051",2051,48
"2052",2052,52
"2053",2053,58
"2054",2054,63
"2055",2055,55
"2056",2056,54
"2057",2057,57
"2058",2058,61
"2059",2059,67
"2060",2060,70
"2061",2061,72
"2062",2062,71
"2063",2063,40
"2064",2064,90
"2065",2065,97
"2066",2066,83
"2067",2067,83
"2068",2068,78
"2069",2069,82
"2070",2070,80
"2071",2071,79
"2072",2072,69
"2073",2073,69
"2074",2074,68
"2075",2075,58
"2076",2076,58
"2077",2077,57
"2078",2078,56
"2079",2079,59
"2080",2080,60
"2081",2081,56
"2082",2082,54
"2083",2083,54
"2084",2084,54
"2085",2085,55
"2086",2086,54
"2087",2087,54
"2088",2088,52
"2089",2089,47
"2090",2090,43
"2091",2091,40
"2092",2092,61
"2093",2093,68
"2094",2094,74
"2095",2095,82
"2096",2096,87
"2097",2097,76
"2098",2098,80
"2099",2099,85
"2100",2100,87
"2101",2101,82
"2102",2102,81
"2103",2103,86
"2104",2104,85
"2105",2105,91
"2106",2106,77
"2107",2107,76
"2108",2108,82
"2109",2109,77
"2110",2110,69
"2111",2111,58
"2112",2112,42
"2113",2113,43
"2114",2114,44
"2115",2115,48
"2116",2116,49
"2117",2117,51
"2118",2118,54
"2119",2119,59
"2120",2120,54
"2121",2121,48
"2122",2122,55
"2123",2123,60
"2124",2124,66
"2125",2125,79
"2126",2126,80
"2127",2127,75
"2128",2128,66
"2129",2129,63
"2130",2130,67
"2131",2131,72
"2132",2132,72
"2133",2133,72
"2134",2134,61
"2135",2135,66
"2136",2136,62
"2137",2137,62
"2138",2138,50
"2139",2139,51
"2140",2140,57
"2141",2141,55
"2142",2142,56
"2143",2143,59
"2144",2144,63
"2145",2145,49
"2146",2146,52
"2147",2147,56
"2148",2148,55
"2149",2149,66
"2150",2150,69
"2151",2151,71
"2152",2152,76
"2153",2153,72
"2154",2154,77
"2155",2155,91
"2156",2156,86
"2157",2157,85
"2158",2158,73
"2159",2159,84
"2160",2160,77
"2161",2161,66
"2162",2162,59
"2163",2163,66
"2164",2164,67
"2165",2165,62
"2166",2166,59
"2167",2167,62
"2168",2168,65
"2169",2169,62
"2170",2170,59
"2171",2171,51
"2172",2172,55
"2173",2173,54
"2174",2174,48
"2175",2175,48
"2176",2176,49
"2177",2177,52
"2178",2178,51
"2179",2179,52
"2180",2180,49
"2181",2181,46
"2182",2182,43
"2183",2183,59
"2184",2184,65
"2185",2185,67
"2186",2186,75
"2187",2187,83
"2188",2188,85
"2189",2189,86
"2190",2190,83
"2191",2191,80
"2192",2192,82
"2193",2193,80
"2194",2194,80
"2195",2195,84
"2196",2196,84
"2197",2197,83
"2198",2198,70
"2199",2199,72
"2200",2200,63
"2201",2201,55
"2202",2202,51
"2203",2203,62
"2204",2204,61
"2205",2205,57
"2206",2206,56
"2207",2207,51
"2208",2208,50
"2209",2209,45
"2210",2210,47
"2211",2211,47
"2212",2212,46
"2213",2213,48
"2214",2214,53
"2215",2215,52
"2216",2216,52
"2217",2217,53
"2218",2218,48
"2219",2219,48
"2220",2220,53
"2221",2221,66
"2222",2222,66
"2223",2223,73
"2224",2224,76
"2225",2225,81
"2226",2226,88
"2227",2227,85
"2228",2228,86
"2229",2229,84
"2230",2230,71
"2231",2231,69
"2232",2232,73
"2233",2233,73
"2234",2234,72
"2235",2235,67
"2236",2236,63
"2237",2237,68
"2238",2238,67
"2239",2239,58
"2240",2240,49
"2241",2241,45
"2242",2242,54
"2243",2243,65
"2244",2244,66
"2245",2245,68
"2246",2246,59
"2247",2247,61
"2248",2248,66
"2249",2249,69
"2250",2250,69
"2251",2251,65
"2252",2252,58
"2253",2253,64
"2254",2254,72
"2255",2255,85
"2256",2256,82
"2257",2257,74
"2258",2258,73
"2259",2259,78
"2260",2260,62
"2261",2261,57
"2262",2262,58
"2263",2263,59
"2264",2264,60
"2265",2265,59
"2266",2266,61
"2267",2267,64
"2268",2268,59
"2269",2269,55
"2270",2270,48
"2271",2271,47
"2272",2272,46
"2273",2273,47
"2274",2274,48
"2275",2275,46
"2276",2276,44
"2277",2277,42
"2278",2278,41
"2279",2279,41
"2280",2280,40
"2281",2281,44
"2282",2282,44
"2283",2283,13
"2284",2284,13
"2285",2285,56
"2286",2286,59
"2287",2287,62
"2288",2288,65
"2289",2289,67
"2290",2290,66
"2291",2291,65
"2292",2292,72
"2293",2293,73
"2294",2294,78
"2295",2295,84
"2296",2296,86
"2297",2297,83
"2298",2298,78
"2299",2299,75
"2300",2300,76
"2301",2301,69
"2302",2302,69
"2303",2303,66
"2304",2304,62
"2305",2305,66
"2306",2306,63
"2307",2307,63
"2308",2308,63
"2309",2309,56
"2310",2310,47
"2311",2311,50
"2312",2312,51
"2313",2313,48
"2314",2314,50
"2315",2315,49
"2316",2316,49
"2317",2317,49
"2318",2318,45
"2319",2319,46
"2320",2320,47
"2321",2321,54
"2322",2322,55
"2323",2323,55
"2324",2324,61
"2325",2325,65
"2326",2326,72
"2327",2327,90
"2328",2328,97
"2329",2329,97
"2330",2330,91
"2331",2331,80
"2332",2332,72
"2333",2333,78
"2334",2334,77
"2335",2335,70
"2336",2336,65
"2337",2337,69
"2338",2338,68
"2339",2339,69
"2340",2340,69
"2341",2341,70
"2342",2342,68
"2343",2343,57
"2344",2344,66
"2345",2345,70
"2346",2346,65
"2347",2347,63
"2348",2348,63
"2349",2349,64
"2350",2350,65
"2351",2351,62
"2352",2352,60
"2353",2353,63
"2354",2354,55
"2355",2355,51
"2356",2356,40
"2357",2357,50
"2358",2358,62
"2359",2359,61
"2360",2360,69
"2361",2361,70
"2362",2362,68
"2363",2363,66
"2364",2364,59
"2365",2365,54
"2366",2366,58
"2367",2367,59
"2368",2368,59
"2369",2369,62
"2370",2370,62
"2371",2371,57
"2372",2372,57
"2373",2373,48
"2374",2374,44
"2375",2375,45
"2376",2376,44
"2377",2377,44
"2378",2378,44
"2379",2379,42
"2380",2380,41
"2381",2381,42
"2382",2382,42
"2383",2383,40
"2384",2384,39
"2385",2385,38
"2386",2386,38
"2387",2387,37
"2388",2388,37
"2389",2389,36
"2390",2390,32
"2391",2391,34
"2392",2392,33
"2393",2393,41
"2394",2394,41
"2395",2395,57
"2396",2396,62
"2397",2397,61
"2398",2398,65
"2399",2399,65
"2400",2400,69
"2401",2401,68
"2402",2402,68
"2403",2403,71
"2404",2404,69
"2405",2405,72
"2406",2406,74
"2407",2407,68
"2408",2408,67
"2409",2409,72
"2410",2410,71
"2411",2411,70
"2412",2412,69
"2413",2413,68
"2414",2414,69
"2415",2415,68
"2416",2416,70
"2417",2417,69
"2418",2418,58
"2419",2419,64
"2420",2420,67
"2421",2421,63
"2422",2422,62
"2423",2423,57
"2424",2424,53
"2425",2425,50
"2426",2426,50
"2427",2427,52
"2428",2428,55
"2429",2429,55
"2430",2430,54
"2431",2431,54
"2432",2432,57
"2433",2433,66
"2434",2434,74
"2435",2435,82
"2436",2436,75
"2437",2437,82
"2438",2438,83
"2439",2439,91
"2440",2440,90
"2441",2441,86
"2442",2442,71
"2443",2443,73
"2444",2444,73
"2445",2445,76
"2446",2446,76
"2447",2447,73
"2448",2448,68
"2449",2449,63
"2450",2450,72
"2451",2451,69
"2452",2452,68
"2453",2453,68
"2454",2454,63
"2455",2455,57
"2456",2456,59
"2457",2457,62
"2458",2458,58
"2459",2459,55
"2460",2460,52
"2461",2461,50
"2462",2462,54
"2463",2463,49
"2464",2464,41
"2465",2465,43
"2466",2466,54
"2467",2467,54
"2468",2468,57
"2469",2469,61
"2470",2470,65
"2471",2471,58
"2472",2472,58
"2473",2473,57
"2474",2474,53
"2475",2475,58
"2476",2476,58
"2477",2477,57
"2478",2478,55
"2479",2479,48
"2480",2480,47
"2481",2481,43
"2482",2482,42
"2483",2483,39
"2484",2484,39
"2485",2485,41
"2486",2486,41
"2487",2487,39
"2488",2488,34
"2489",2489,33
"2490",2490,31
"2491",2491,30
"2492",2492,31
"2493",2493,31
"2494",2494,33
"2495",2495,33
"2496",2496,33
"2497",2497,35
"2498",2498,34
"2499",2499,33
"2500",2500,23
"2501",2501,22
"2502",2502,41
"2503",2503,38
"2504",2504,51
"2505",2505,55
"2506",2506,59
"2507",2507,59
"2508",2508,60
"2509",2509,60
"2510",2510,60
"2511",2511,60
"2512",2512,66
"2513",2513,68
"2514",2514,61
"2515",2515,64
"2516",2516,67
"2517",2517,68
"2518",2518,70
"2519",2519,68
"2520",2520,72
"2521",2521,71
"2522",2522,70
"2523",2523,67
"2524",2524,72
"2525",2525,71
"2526",2526,64
"2527",2527,63
"2528",2528,67
"2529",2529,62
"2530",2530,66
"2531",2531,60
"2532",2532,57
"2533",2533,57
"2534",2534,56
"2535",2535,54
"2536",2536,53
"2537",2537,51
"2538",2538,53
"2539",2539,55
"2540",2540,60
"2541",2541,69
"2542",2542,71
"2543",2543,69
"2544",2544,70
"2545",2545,72
"2546",2546,74
"2547",2547,75
"2548",2548,69
"2549",2549,66
"2550",2550,64
"2551",2551,67
"2552",2552,71
"2553",2553,63
"2554",2554,70
"2555",2555,65
"2556",2556,64
"2557",2557,62
"2558",2558,59
"2559",2559,57
"2560",2560,53
"2561",2561,55
"2562",2562,56
"2563",2563,58
"2564",2564,58
"2565",2565,50
"2566",2566,48
"2567",2567,43
"2568",2568,46
"2569",2569,47
"2570",2570,42
"2571",2571,45
"2572",2572,31
"2573",2573,33
"2574",2574,41
"2575",2575,49
"2576",2576,51
"2577",2577,52
"2578",2578,59
"2579",2579,60
"2580",2580,58
"2581",2581,53
"2582",2582,53
"2583",2583,55
"2584",2584,53
"2585",2585,51
"2586",2586,49
"2587",2587,49
"2588",2588,45
"2589",2589,42
"2590",2590,39
"2591",2591,38
"2592",2592,38
"2593",2593,38
"2594",2594,38
"2595",2595,38
"2596",2596,37
"2597",2597,34
"2598",2598,31
"2599",2599,30
"2600",2600,30
"2601",2601,27
"2602",2602,29
"2603",2603,29
"2604",2604,33
"2605",2605,34
"2606",2606,34
"2607",2607,34
"2608",2608,24
"2609",2609,34
"2610",2610,45
"2611",2611,58
"2612",2612,58
"2613",2613,59
"2614",2614,60
"2615",2615,62
"2616",2616,64
"2617",2617,64
"2618",2618,66
"2619",2619,66
"2620",2620,64
"2621",2621,68
"2622",2622,67
"2623",2623,66
"2624",2624,67
"2625",2625,73
"2626",2626,70
"2627",2627,66
"2628",2628,61
"2629",2629,59
"2630",2630,58
"2631",2631,62
"2632",2632,61
"2633",2633,63
"2634",2634,60
"2635",2635,57
"2636",2636,56
"2637",2637,56
"2638",2638,57
"2639",2639,59
"2640",2640,61
"2641",2641,61
"2642",2642,62
"2643",2643,59
"2644",2644,60
"2645",2645,63
"2646",2646,64
"2647",2647,64
"2648",2648,64
"2649",2649,60
"2650",2650,59
"2651",2651,59
"2652",2652,60
"2653",2653,57
"2654",2654,59
"2655",2655,59
"2656",2656,59
"2657",2657,55
"2658",2658,49
"2659",2659,47
"2660",2660,47
"2661",2661,47
"2662",2662,47
"2663",2663,51
"2664",2664,46
"2665",2665,44
"2666",2666,43
"2667",2667,42
"2668",2668,41
"2669",2669,28
"2670",2670,32
"2671",2671,32
"2672",2672,43
"2673",2673,47
"2674",2674,50
"2675",2675,51
"2676",2676,50
"2677",2677,50
"2678",2678,50
"2679",2679,45
"2680",2680,44
"2681",2681,44
"2682",2682,44
"2683",2683,44
"2684",2684,44
"2685",2685,40
"2686",2686,39
"2687",2687,37
"2688",2688,37
"2689",2689,37
"2690",2690,39
"2691",2691,40
"2692",2692,40
"2693",2693,36
"2694",2694,28
"2695",2695,30
"2696",2696,30
"2697",2697,30
"2698",2698,30
"2699",2699,31
"2700",2700,30
"2701",2701,30
"2702",2702,31
"2703",2703,46
"2704",2704,45
"2705",2705,56
"2706",2706,58
"2707",2707,59
"2708",2708,57
"2709",2709,55
"2710",2710,56
"2711",2711,60
"2712",2712,63
"2713",2713,60
"2714",2714,59
"2715",2715,64
"2716",2716,63
"2717",2717,66
"2718",2718,63
"2719",2719,59
"2720",2720,55
"2721",2721,53
"2722",2722,53
"2723",2723,49
"2724",2724,55
"2725",2725,60
"2726",2726,60
"2727",2727,56
"2728",2728,59
"2729",2729,56
"2730",2730,54
"2731",2731,53
"2732",2732,53
"2733",2733,54
"2734",2734,54
"2735",2735,55
"2736",2736,55
"2737",2737,51
"2738",2738,52
"2739",2739,59
"2740",2740,60
"2741",2741,62
"2742",2742,57
"2743",2743,54
"2744",2744,56
"2745",2745,54
"2746",2746,53
"2747",2747,53
"2748",2748,53
"2749",2749,52
"2750",2750,50
"2751",2751,47
"2752",2752,46
"2753",2753,44
"2754",2754,43
"2755",2755,40
"2756",2756,40
"2757",2757,39
"2758",2758,38
"2759",2759,38
"2760",2760,37
"2761",2761,40
"2762",2762,39
"2763",2763,25
"2764",2764,29
"2765",2765,30
"2766",2766,31
"2767",2767,35
"2768",2768,35
"2769",2769,36
"2770",2770,46
"2771",2771,48
"2772",2772,49
"2773",2773,49
"2774",2774,49
"2775",2775,50
"2776",2776,50
"2777",2777,48
"2778",2778,46
"2779",2779,43
"2780",2780,42
"2781",2781,44
"2782",2782,44
"2783",2783,44
"2784",2784,40
"2785",2785,38
"2786",2786,37
"2787",2787,36
"2788",2788,36
"2789",2789,38
"2790",2790,40
"2791",2791,39
"2792",2792,19
"2793",2793,19
"2794",2794,24
"2795",2795,27
"2796",2796,27
"2797",2797,24
"2798",2798,34
"2799",2799,41
"2800",2800,45
"2801",2801,46
"2802",2802,43
"2803",2803,42
"2804",2804,56
"2805",2805,55
"2806",2806,54
"2807",2807,56
"2808",2808,55
"2809",2809,54
"2810",2810,52
"2811",2811,51
"2812",2812,51
"2813",2813,52
"2814",2814,52
"2815",2815,52
"2816",2816,48
"2817",2817,49
"2818",2818,48
"2819",2819,49
"2820",2820,52
"2821",2821,50
"2822",2822,51
"2823",2823,52
"2824",2824,53
"2825",2825,52
"2826",2826,53
"2827",2827,52
"2828",2828,48
"2829",2829,48
"2830",2830,47
"2831",2831,45
"2832",2832,47
"2833",2833,46
"2834",2834,46
"2835",2835,47
"2836",2836,48
"2837",2837,51
"2838",2838,53
"2839",2839,50
"2840",2840,49
"2841",2841,48
"2842",2842,48
"2843",2843,46
"2844",2844,44
"2845",2845,44
"2846",2846,45
"2847",2847,46
"2848",2848,44
"2849",2849,41
"2850",2850,44
"2851",2851,44
"2852",2852,39
"2853",2853,36
"2854",2854,35
"2855",2855,35
"2856",2856,37
"2857",2857,39
"2858",2858,39
"2859",2859,41
"2860",2860,39
"2861",2861,40
"2862",2862,38
"2863",2863,28
"2864",2864,26
"2865",2865,30
"2866",2866,35
"2867",2867,34
"2868",2868,34
"2869",2869,36
"2870",2870,35
"2871",2871,38
"2872",2872,39
"2873",2873,37
"2874",2874,37
"2875",2875,40
"2876",2876,39
"2877",2877,43
"2878",2878,46
"2879",2879,49
"2880",2880,48
"2881",2881,48
"2882",2882,47
"2883",2883,49
"2884",2884,49
"2885",2885,47
"2886",2886,41
"2887",2887,41
"2888",2888,42
"2889",2889,43
"2890",2890,42
"2891",2891,38
"2892",2892,37
"2893",2893,39
"2894",2894,37
"2895",2895,35
"2896",2896,33
"2897",2897,30
"2898",2898,27
"2899",2899,22
"2900",2900,15
"2901",2901,15
"2902",2902,15
"2903",2903,16
"2904",2904,7
"2905",2905,5
"2906",2906,5
"2907",2907,36
"2908",2908,44
"2909",2909,46
"2910",2910,42
"2911",2911,40
"2912",2912,39
"2913",2913,51
"2914",2914,49
"2915",2915,49
"2916",2916,52
"2917",2917,50
"2918",2918,46
"2919",2919,46
"2920",2920,45
"2921",2921,46
"2922",2922,44
"2923",2923,43
"2924",2924,44
"2925",2925,44
"2926",2926,45
"2927",2927,46
"2928",2928,47
"2929",2929,48
"2930",2930,47
"2931",2931,45
"2932",2932,45
"2933",2933,44
"2934",2934,44
"2935",2935,45
"2936",2936,44
"2937",2937,42
"2938",2938,41
"2939",2939,41
"2940",2940,42
"2941",2941,40
"2942",2942,40
"2943",2943,39
"2944",2944,40
"2945",2945,44
"2946",2946,44
"2947",2947,45
"2948",2948,43
"2949",2949,40
"2950",2950,40
"2951",2951,39
"2952",2952,39
"2953",2953,40
"2954",2954,41
"2955",2955,39
"2956",2956,39
"2957",2957,41
"2958",2958,41
"2959",2959,40
"2960",2960,38
"2961",2961,40
"2962",2962,40
"2963",2963,40
"2964",2964,40
"2965",2965,40
"2966",2966,38
"2967",2967,35
"2968",2968,36
"2969",2969,37
"2970",2970,35
"2971",2971,34
"2972",2972,34
"2973",2973,37
"2974",2974,36
"2975",2975,39
"2976",2976,38
"2977",2977,38
"2978",2978,36
"2979",2979,28
"2980",2980,29
"2981",2981,29
"2982",2982,27
"2983",2983,25
"2984",2984,27
"2985",2985,32
"2986",2986,32
"2987",2987,34
"2988",2988,36
"2989",2989,37
"2990",2990,39
"2991",2991,40
"2992",2992,40
"2993",2993,39
"2994",2994,38
"2995",2995,40
"2996",2996,42
"2997",2997,42
"2998",2998,42
"2999",2999,44
"3000",3000,43
"3001",3001,42
"3002",3002,42
"3003",3003,42
"3004",3004,40
"3005",3005,36
"3006",3006,37
"3007",3007,35
"3008",3008,34
"3009",3009,34
"3010",3010,37
"3011",3011,37
"3012",3012,35
"3013",3013,30
"3014",3014,28
"3015",3015,27
"3016",3016,22
"3017",3017,23
"3018",3018,19
"3019",3019,19
"3020",3020,9
"3021",3021,9
"3022",3022,6
"3023",3023,4
"3024",3024,39
"3025",3025,36
"3026",3026,36
"3027",3027,32
"3028",3028,36
"3029",3029,48
"3030",3030,46
"3031",3031,46
"3032",3032,47
"3033",3033,47
"3034",3034,43
"3035",3035,40
"3036",3036,41
"3037",3037,40
"3038",3038,43
"3039",3039,42
"3040",3040,42
"3041",3041,43
"3042",3042,42
"3043",3043,42
"3044",3044,42
"3045",3045,44
"3046",3046,43
"3047",3047,42
"3048",3048,38
"3049",3049,38
"3050",3050,39
"3051",3051,40
"3052",3052,38
"3053",3053,37
"3054",3054,35
"3055",3055,33
"3056",3056,33
"3057",3057,33
"3058",3058,35
"3059",3059,35
"3060",3060,37
"3061",3061,40
"3062",3062,38
"3063",3063,36
"3064",3064,35
"3065",3065,32
"3066",3066,32
"3067",3067,32
"3068",3068,31
"3069",3069,31
"3070",3070,30
"3071",3071,32
"3072",3072,32
"3073",3073,31
"3074",3074,34
"3075",3075,36
"3076",3076,37
"3077",3077,36
"3078",3078,36
"3079",3079,35
"3080",3080,36
"3081",3081,37
"3082",3082,41
"3083",3083,39
"3084",3084,40
"3085",3085,38
"3086",3086,36
"3087",3087,31
"3088",3088,31
"3089",3089,31
"3090",3090,31
"3091",3091,34
"3092",3092,35
"3093",3093,35
"3094",3094,35
"3095",3095,33
"3096",3096,34
"3097",3097,35
"3098",3098,35
"3099",3099,32
"3100",3100,32
"3101",3101,31
"3102",3102,28
"3103",3103,27
"3104",3104,28
"3105",3105,26
"3106",3106,27
"3107",3107,16
"3108",3108,16
"3109",3109,27
"3110",3110,27
"3111",3111,33
"3112",3112,33
"3113",3113,34
"3114",3114,33
"3115",3115,34
"3116",3116,38
"3117",3117,38
"3118",3118,40
"3119",3119,40
"3120",3120,39
"3121",3121,39
"3122",3122,40
"3123",3123,39
"3124",3124,38
"3125",3125,39
"3126",3126,38
"3127",3127,38
"3128",3128,37
"3129",3129,33
"3130",3130,32
"3131",3131,33
"3132",3132,33
"3133",3133,32
"3134",3134,31
"3135",3135,31
"3136",3136,30
"3137",3137,23
"3138",3138,23
"3139",3139,20
"3140",3140,19
"3141",3141,19
"3142",3142,18
"3143",3143,18
"3144",3144,17
"3145",3145,16
"3146",3146,16
"3147",3147,16
"3148",3148,8
"3149",3149,9
"3150",3150,9
"3151",3151,9
"3152",3152,9
"3153",3153,9
"3154",3154,7
"3155",3155,7
"3156",3156,4
"3157",3157,3
"3158",3158,3
"3159",3159,3
"3160",3160,3
"3161",3161,33
"3162",3162,33
"3163",3163,29
"3164",3164,32
"3165",3165,31
"3166",3166,42
"3167",3167,42
"3168",3168,42
"3169",3169,39
"3170",3170,38
"3171",3171,36
"3172",3172,37
"3173",3173,37
"3174",3174,38
"3175",3175,39
"3176",3176,38
"3177",3177,36
"3178",3178,36
"3179",3179,37
"3180",3180,39
"3181",3181,39
"3182",3182,37
"3183",3183,41
"3184",3184,38
"3185",3185,37
"3186",3186,37
"3187",3187,35
"3188",3188,36
"3189",3189,33
"3190",3190,33
"3191",3191,33
"3192",3192,34
"3193",3193,34
"3194",3194,36
"3195",3195,35
"3196",3196,35
"3197",3197,31
"3198",3198,28
"3199",3199,30
"3200",3200,30
"3201",3201,30
"3202",3202,30
"3203",3203,29
"3204",3204,29
"3205",3205,29
"3206",3206,28
"3207",3207,28
"3208",3208,27
"3209",3209,27
"3210",3210,29
"3211",3211,31
"3212",3212,30
"3213",3213,30
"3214",3214,34
"3215",3215,35
"3216",3216,34
"3217",3217,33
"3218",3218,34
"3219",3219,34
"3220",3220,33
"3221",3221,29
"3222",3222,27
"3223",3223,29
"3224",3224,28
"3225",3225,29
"3226",3226,32
"3227",3227,31
"3228",3228,31
"3229",3229,31
"3230",3230,30
"3231",3231,32
"3232",3232,34
"3233",3233,32
"3234",3234,31
"3235",3235,33
"3236",3236,31
"3237",3237,30
"3238",3238,29
"3239",3239,28
"3240",3240,27
"3241",3241,27
"3242",3242,17
"3243",3243,16
"3244",3244,16
"3245",3245,29
"3246",3246,32
"3247",3247,32
"3248",3248,33
"3249",3249,32
"3250",3250,35
"3251",3251,36
"3252",3252,38
"3253",3253,38
"3254",3254,39
"3255",3255,39
"3256",3256,39
"3257",3257,37
"3258",3258,37
"3259",3259,35
"3260",3260,31
"3261",3261,31
"3262",3262,33
"3263",3263,32
"3264",3264,31
"3265",3265,30
"3266",3266,30
"3267",3267,29
"3268",3268,27
"3269",3269,22
"3270",3270,19
"3271",3271,18
"3272",3272,18
"3273",3273,17
"3274",3274,17
"3275",3275,16
"3276",3276,16
"3277",3277,17
"3278",3278,17
"3279",3279,17
"3280",3280,16
"3281",3281,16
"3282",3282,14
"3283",3283,14
"3284",3284,14
"3285",3285,14
"3286",3286,9
"3287",3287,9
"3288",3288,9
"3289",3289,9
"3290",3290,9
"3291",3291,9
"3292",3292,7
"3293",3293,7
"3294",3294,7
"3295",3295,4
"3296",3296,4
"3297",3297,31
"3298",3298,32
"3299",3299,31
"3300",3300,33
"3301",3301,36
"3302",3302,36
"3303",3303,36
"3304",3304,37
"3305",3305,36
"3306",3306,35
"3307",3307,35
"3308",3308,25
"3309",3309,24
"3310",3310,31
"3311",3311,32
"3312",3312,33
"3313",3313,35
"3314",3314,36
"3315",3315,34
"3316",3316,34
"3317",3317,35
"3318",3318,34
"3319",3319,34
"3320",3320,38
"3321",3321,36
"3322",3322,33
"3323",3323,31
"3324",3324,26
"3325",3325,29
"3326",3326,31
